,Unique_ID,Codec,Bitrate,Resolution,Packet_Loss,SSIM,VMAF,fair_better,Opinion_Score
6514,109,0,1,1,0,0.98987,92.63,1,3
6515,109,0,1,1,0,0.98987,92.63,1,4
6516,109,0,1,1,0,0.98987,92.63,1,4
6517,109,0,1,1,0,0.98987,92.63,1,3
6518,109,0,1,1,0,0.98987,92.63,1,3
6519,109,0,1,1,0,0.98987,92.63,1,3
6520,109,0,1,1,0,0.98987,92.63,1,3
6521,109,0,1,1,0,0.98987,92.63,1,3
6522,109,0,1,1,0,0.98987,92.63,1,3
6523,109,0,1,1,0,0.98987,92.63,1,3
6524,109,0,1,1,0,0.98987,92.63,1,3
6525,109,0,1,1,0,0.98987,92.63,1,4
6526,109,0,1,1,0,0.98987,92.63,1,4
6527,109,0,1,1,0,0.98987,92.63,1,3
6528,109,0,1,1,0,0.98987,92.63,1,3
6529,109,0,1,1,0,0.98987,92.63,1,4
6530,109,0,1,1,0,0.98987,92.63,1,3
6531,109,0,1,1,0,0.98987,92.63,1,4
6532,109,0,1,1,0,0.98987,92.63,1,3
6533,109,0,1,1,0,0.98987,92.63,1,4
6534,109,0,1,1,0,0.98987,92.63,1,4
6535,109,0,1,1,0,0.98987,92.63,1,4
6536,109,0,1,1,0,0.98987,92.63,1,4
6537,109,0,1,1,0,0.98987,92.63,1,3
6538,109,0,1,1,0,0.98987,92.63,1,3
6539,109,0,1,1,0,0.98987,92.63,1,4
6540,109,0,1,1,0,0.98987,92.63,1,3
6541,110,0,1,1,1,0.98192,90.67,1,3
6542,110,0,1,1,1,0.98192,90.67,1,3
6543,110,0,1,1,1,0.98192,90.67,1,3
6544,110,0,1,1,1,0.98192,90.67,1,4
6545,110,0,1,1,1,0.98192,90.67,1,3
6546,110,0,1,1,1,0.98192,90.67,1,3
6547,110,0,1,1,1,0.98192,90.67,1,3
6548,110,0,1,1,1,0.98192,90.67,1,3
6549,110,0,1,1,1,0.98192,90.67,1,3
6550,110,0,1,1,1,0.98192,90.67,1,3
6551,110,0,1,1,1,0.98192,90.67,1,3
6552,110,0,1,1,1,0.98192,90.67,1,3
6553,110,0,1,1,1,0.98192,90.67,1,4
6554,110,0,1,1,1,0.98192,90.67,1,3
6555,110,0,1,1,1,0.98192,90.67,1,3
6556,110,0,1,1,1,0.98192,90.67,1,3
6557,110,0,1,1,1,0.98192,90.67,1,3
6558,110,0,1,1,1,0.98192,90.67,1,3
6559,110,0,1,1,1,0.98192,90.67,1,4
6560,110,0,1,1,1,0.98192,90.67,1,3
6561,110,0,1,1,1,0.98192,90.67,1,3
6562,110,0,1,1,1,0.98192,90.67,1,3
6563,110,0,1,1,1,0.98192,90.67,1,3
6564,110,0,1,1,1,0.98192,90.67,1,3
6565,110,0,1,1,1,0.98192,90.67,1,4
6566,110,0,1,1,1,0.98192,90.67,1,3
6567,110,0,1,1,1,0.98192,90.67,1,3
6568,110,0,1,1,1,0.98192,90.67,1,4
6569,110,0,1,1,1,0.98192,90.67,1,3
6570,110,0,1,1,1,0.98192,90.67,1,3
6571,110,0,1,1,1,0.98192,90.67,1,3
6572,110,0,1,1,1,0.98192,90.67,1,3
6573,110,0,1,1,1,0.98192,90.67,1,3
6574,110,0,1,1,1,0.98192,90.67,1,4
6575,110,0,1,1,1,0.98192,90.67,1,3
6576,110,0,1,1,1,0.98192,90.67,1,3
6577,110,0,1,1,1,0.98192,90.67,1,3
6578,110,0,1,1,1,0.98192,90.67,1,3
6579,110,0,1,1,1,0.98192,90.67,1,3
6580,110,0,1,1,1,0.98192,90.67,1,3
6581,110,0,1,1,1,0.98192,90.67,1,4
6582,110,0,1,1,1,0.98192,90.67,1,3
6583,110,0,1,1,1,0.98192,90.67,1,3
6584,110,0,1,1,1,0.98192,90.67,1,3
6585,110,0,1,1,1,0.98192,90.67,1,3
6586,110,0,1,1,1,0.98192,90.67,1,4
6587,110,0,1,1,1,0.98192,90.67,1,3
6588,110,0,1,1,1,0.98192,90.67,1,3
6589,110,0,1,1,1,0.98192,90.67,1,3
6590,110,0,1,1,1,0.98192,90.67,1,3
6591,110,0,1,1,1,0.98192,90.67,1,4
6592,110,0,1,1,1,0.98192,90.67,1,3
6593,110,0,1,1,1,0.98192,90.67,1,3
6594,110,0,1,1,1,0.98192,90.67,1,3
6595,110,0,1,1,1,0.98192,90.67,1,3
6596,110,0,1,1,1,0.98192,90.67,1,3
6597,110,0,1,1,1,0.98192,90.67,1,3
6598,110,0,1,1,1,0.98192,90.67,1,3
6599,110,0,1,1,1,0.98192,90.67,1,4
6600,110,0,1,1,1,0.98192,90.67,1,3
6601,111,0,1,1,2,0.95061,86.5,0.5,2
6602,111,0,1,1,2,0.95061,86.5,0.5,3
6603,111,0,1,1,2,0.95061,86.5,0.5,3
6604,111,0,1,1,2,0.95061,86.5,0.5,2
6605,111,0,1,1,2,0.95061,86.5,0.5,3
6606,111,0,1,1,2,0.95061,86.5,0.5,3
6607,111,0,1,1,2,0.95061,86.5,0.5,3
6608,111,0,1,1,2,0.95061,86.5,0.5,2
6609,111,0,1,1,2,0.95061,86.5,0.5,2
6610,111,0,1,1,2,0.95061,86.5,0.5,2
6611,111,0,1,1,2,0.95061,86.5,0.5,2
6612,111,0,1,1,2,0.95061,86.5,0.5,2
6613,111,0,1,1,2,0.95061,86.5,0.5,2
6614,111,0,1,1,2,0.95061,86.5,0.5,2
6615,111,0,1,1,2,0.95061,86.5,0.5,2
6616,111,0,1,1,2,0.95061,86.5,0.5,3
6617,111,0,1,1,2,0.95061,86.5,0.5,3
6618,111,0,1,1,2,0.95061,86.5,0.5,2
6619,111,0,1,1,2,0.95061,86.5,0.5,2
6620,111,0,1,1,2,0.95061,86.5,0.5,3
6621,111,0,1,1,2,0.95061,86.5,0.5,3
6622,111,0,1,1,2,0.95061,86.5,0.5,3
6623,111,0,1,1,2,0.95061,86.5,0.5,2
6624,111,0,1,1,2,0.95061,86.5,0.5,3
6625,111,0,1,1,2,0.95061,86.5,0.5,2
6626,111,0,1,1,2,0.95061,86.5,0.5,2
6627,111,0,1,1,2,0.95061,86.5,0.5,2
6628,111,0,1,1,2,0.95061,86.5,0.5,2
6629,111,0,1,1,2,0.95061,86.5,0.5,3
6630,111,0,1,1,2,0.95061,86.5,0.5,2
6631,111,0,1,1,2,0.95061,86.5,0.5,3
6632,111,0,1,1,2,0.95061,86.5,0.5,3
6633,111,0,1,1,2,0.95061,86.5,0.5,3
6634,111,0,1,1,2,0.95061,86.5,0.5,2
6635,111,0,1,1,2,0.95061,86.5,0.5,2
6636,111,0,1,1,2,0.95061,86.5,0.5,2
6637,111,0,1,1,2,0.95061,86.5,0.5,2
6638,111,0,1,1,2,0.95061,86.5,0.5,3
6639,111,0,1,1,2,0.95061,86.5,0.5,3
6640,111,0,1,1,2,0.95061,86.5,0.5,3
6641,111,0,1,1,2,0.95061,86.5,0.5,3
6642,111,0,1,1,2,0.95061,86.5,0.5,3
6643,111,0,1,1,2,0.95061,86.5,0.5,3
6644,111,0,1,1,2,0.95061,86.5,0.5,3
6645,111,0,1,1,2,0.95061,86.5,0.5,3
6646,111,0,1,1,2,0.95061,86.5,0.5,2
6647,111,0,1,1,2,0.95061,86.5,0.5,2
6648,111,0,1,1,2,0.95061,86.5,0.5,2
6649,111,0,1,1,2,0.95061,86.5,0.5,2
6650,111,0,1,1,2,0.95061,86.5,0.5,2
6651,111,0,1,1,2,0.95061,86.5,0.5,3
6652,111,0,1,1,2,0.95061,86.5,0.5,3
6653,111,0,1,1,2,0.95061,86.5,0.5,3
6654,111,0,1,1,2,0.95061,86.5,0.5,3
6655,111,0,1,1,2,0.95061,86.5,0.5,3
6656,111,0,1,1,2,0.95061,86.5,0.5,3
6657,111,0,1,1,2,0.95061,86.5,0.5,2
6658,111,0,1,1,2,0.95061,86.5,0.5,2
6659,111,0,1,1,2,0.95061,86.5,0.5,3
6660,111,0,1,1,2,0.95061,86.5,0.5,2
6661,112,0,1,1,3,0.89355,74.45,0.133333333,2
6662,112,0,1,1,3,0.89355,74.45,0.133333333,3
6663,112,0,1,1,3,0.89355,74.45,0.133333333,3
6664,112,0,1,1,3,0.89355,74.45,0.133333333,2
6665,112,0,1,1,3,0.89355,74.45,0.133333333,2
6666,112,0,1,1,3,0.89355,74.45,0.133333333,2
6667,112,0,1,1,3,0.89355,74.45,0.133333333,2
6668,112,0,1,1,3,0.89355,74.45,0.133333333,3
6669,112,0,1,1,3,0.89355,74.45,0.133333333,2
6670,112,0,1,1,3,0.89355,74.45,0.133333333,2
6671,112,0,1,1,3,0.89355,74.45,0.133333333,2
6672,112,0,1,1,3,0.89355,74.45,0.133333333,2
6673,112,0,1,1,3,0.89355,74.45,0.133333333,2
6674,112,0,1,1,3,0.89355,74.45,0.133333333,2
6675,112,0,1,1,3,0.89355,74.45,0.133333333,2
6676,112,0,1,1,3,0.89355,74.45,0.133333333,2
6677,112,0,1,1,3,0.89355,74.45,0.133333333,2
6678,112,0,1,1,3,0.89355,74.45,0.133333333,2
6679,112,0,1,1,3,0.89355,74.45,0.133333333,2
6680,112,0,1,1,3,0.89355,74.45,0.133333333,2
6681,112,0,1,1,3,0.89355,74.45,0.133333333,2
6682,112,0,1,1,3,0.89355,74.45,0.133333333,3
6683,112,0,1,1,3,0.89355,74.45,0.133333333,3
6684,112,0,1,1,3,0.89355,74.45,0.133333333,2
6685,112,0,1,1,3,0.89355,74.45,0.133333333,2
6686,112,0,1,1,3,0.89355,74.45,0.133333333,2
6687,112,0,1,1,3,0.89355,74.45,0.133333333,2
6688,112,0,1,1,3,0.89355,74.45,0.133333333,2
6689,112,0,1,1,3,0.89355,74.45,0.133333333,2
6690,112,0,1,1,3,0.89355,74.45,0.133333333,2
6691,112,0,1,1,3,0.89355,74.45,0.133333333,2
6692,112,0,1,1,3,0.89355,74.45,0.133333333,2
6693,112,0,1,1,3,0.89355,74.45,0.133333333,2
6694,112,0,1,1,3,0.89355,74.45,0.133333333,2
6695,112,0,1,1,3,0.89355,74.45,0.133333333,2
6696,112,0,1,1,3,0.89355,74.45,0.133333333,2
6697,112,0,1,1,3,0.89355,74.45,0.133333333,2
6698,112,0,1,1,3,0.89355,74.45,0.133333333,2
6699,112,0,1,1,3,0.89355,74.45,0.133333333,3
6700,112,0,1,1,3,0.89355,74.45,0.133333333,2
6701,112,0,1,1,3,0.89355,74.45,0.133333333,2
6702,112,0,1,1,3,0.89355,74.45,0.133333333,2
6703,112,0,1,1,3,0.89355,74.45,0.133333333,2
6704,112,0,1,1,3,0.89355,74.45,0.133333333,2
6705,112,0,1,1,3,0.89355,74.45,0.133333333,3
6706,112,0,1,1,3,0.89355,74.45,0.133333333,2
6707,112,0,1,1,3,0.89355,74.45,0.133333333,2
6708,112,0,1,1,3,0.89355,74.45,0.133333333,1
6709,112,0,1,1,3,0.89355,74.45,0.133333333,2
6710,112,0,1,1,3,0.89355,74.45,0.133333333,2
6711,112,0,1,1,3,0.89355,74.45,0.133333333,2
6712,112,0,1,1,3,0.89355,74.45,0.133333333,2
6713,112,0,1,1,3,0.89355,74.45,0.133333333,2
6714,112,0,1,1,3,0.89355,74.45,0.133333333,2
6715,112,0,1,1,3,0.89355,74.45,0.133333333,2
6716,112,0,1,1,3,0.89355,74.45,0.133333333,2
6717,112,0,1,1,3,0.89355,74.45,0.133333333,2
6718,112,0,1,1,3,0.89355,74.45,0.133333333,2
6719,112,0,1,1,3,0.89355,74.45,0.133333333,3
6720,112,0,1,1,3,0.89355,74.45,0.133333333,2
6721,113,0,1,1,4,0.85208,61.37,0,2
6722,113,0,1,1,4,0.85208,61.37,0,1
6723,113,0,1,1,4,0.85208,61.37,0,2
6724,113,0,1,1,4,0.85208,61.37,0,2
6725,113,0,1,1,4,0.85208,61.37,0,2
6726,113,0,1,1,4,0.85208,61.37,0,1
6727,113,0,1,1,4,0.85208,61.37,0,2
6728,113,0,1,1,4,0.85208,61.37,0,2
6729,113,0,1,1,4,0.85208,61.37,0,2
6730,113,0,1,1,4,0.85208,61.37,0,2
6731,113,0,1,1,4,0.85208,61.37,0,1
6732,113,0,1,1,4,0.85208,61.37,0,2
6733,113,0,1,1,4,0.85208,61.37,0,2
6734,113,0,1,1,4,0.85208,61.37,0,1
6735,113,0,1,1,4,0.85208,61.37,0,1
6736,113,0,1,1,4,0.85208,61.37,0,1
6737,113,0,1,1,4,0.85208,61.37,0,2
6738,113,0,1,1,4,0.85208,61.37,0,2
6739,113,0,1,1,4,0.85208,61.37,0,2
6740,113,0,1,1,4,0.85208,61.37,0,2
6741,113,0,1,1,4,0.85208,61.37,0,1
6742,113,0,1,1,4,0.85208,61.37,0,2
6743,113,0,1,1,4,0.85208,61.37,0,2
6744,113,0,1,1,4,0.85208,61.37,0,2
6745,113,0,1,1,4,0.85208,61.37,0,2
6746,113,0,1,1,4,0.85208,61.37,0,2
6747,113,0,1,1,4,0.85208,61.37,0,1
6748,113,0,1,1,4,0.85208,61.37,0,2
6749,113,0,1,1,4,0.85208,61.37,0,1
6750,113,0,1,1,4,0.85208,61.37,0,1
6751,113,0,1,1,4,0.85208,61.37,0,2
6752,113,0,1,1,4,0.85208,61.37,0,2
6753,113,0,1,1,4,0.85208,61.37,0,2
6754,113,0,1,1,4,0.85208,61.37,0,2
6755,113,0,1,1,4,0.85208,61.37,0,2
6756,113,0,1,1,4,0.85208,61.37,0,2
6757,113,0,1,1,4,0.85208,61.37,0,2
6758,113,0,1,1,4,0.85208,61.37,0,1
6759,113,0,1,1,4,0.85208,61.37,0,1
6760,113,0,1,1,4,0.85208,61.37,0,1
6761,113,0,1,1,4,0.85208,61.37,0,2
6762,113,0,1,1,4,0.85208,61.37,0,2
6763,113,0,1,1,4,0.85208,61.37,0,2
6764,113,0,1,1,4,0.85208,61.37,0,2
6765,113,0,1,1,4,0.85208,61.37,0,2
6766,113,0,1,1,4,0.85208,61.37,0,2
6767,113,0,1,1,4,0.85208,61.37,0,2
6768,113,0,1,1,4,0.85208,61.37,0,2
6769,113,0,1,1,4,0.85208,61.37,0,2
6770,113,0,1,1,4,0.85208,61.37,0,2
6771,113,0,1,1,4,0.85208,61.37,0,2
6772,113,0,1,1,4,0.85208,61.37,0,2
6773,113,0,1,1,4,0.85208,61.37,0,2
6774,113,0,1,1,4,0.85208,61.37,0,2
6775,113,0,1,1,4,0.85208,61.37,0,2
6776,113,0,1,1,4,0.85208,61.37,0,1
6777,113,0,1,1,4,0.85208,61.37,0,2
6778,113,0,1,1,4,0.85208,61.37,0,2
6779,113,0,1,1,4,0.85208,61.37,0,2
6780,113,0,1,1,4,0.85208,61.37,0,2
6781,114,0,1,1,0,0.79548,60.48,0,1
6782,114,0,1,1,0,0.79548,60.48,0,1
6783,114,0,1,1,0,0.79548,60.48,0,1
6784,114,0,1,1,0,0.79548,60.48,0,1
6785,114,0,1,1,0,0.79548,60.48,0,1
6786,114,0,1,1,0,0.79548,60.48,0,1
6787,114,0,1,1,0,0.79548,60.48,0,1
6788,114,0,1,1,0,0.79548,60.48,0,2
6789,114,0,1,1,0,0.79548,60.48,0,1
6790,114,0,1,1,0,0.79548,60.48,0,1
6791,114,0,1,1,0,0.79548,60.48,0,1
6792,114,0,1,1,0,0.79548,60.48,0,1
6793,114,0,1,1,0,0.79548,60.48,0,1
6794,114,0,1,1,0,0.79548,60.48,0,1
6795,114,0,1,1,0,0.79548,60.48,0,1
6796,114,0,1,1,0,0.79548,60.48,0,1
6797,114,0,1,1,0,0.79548,60.48,0,1
6798,114,0,1,1,0,0.79548,60.48,0,1
6799,114,0,1,1,0,0.79548,60.48,0,1
6800,114,0,1,1,0,0.79548,60.48,0,1
6801,114,0,1,1,0,0.79548,60.48,0,2
6802,114,0,1,1,0,0.79548,60.48,0,2
6803,114,0,1,1,0,0.79548,60.48,0,1
6804,114,0,1,1,0,0.79548,60.48,0,2
6805,114,0,1,1,0,0.79548,60.48,0,1
6806,114,0,1,1,0,0.79548,60.48,0,1
6807,114,0,1,1,0,0.79548,60.48,0,1
6808,114,0,1,1,0,0.79548,60.48,0,1
6809,114,0,1,1,0,0.79548,60.48,0,1
6810,114,0,1,1,0,0.79548,60.48,0,1
6811,114,0,1,1,0,0.79548,60.48,0,1
6812,114,0,1,1,0,0.79548,60.48,0,1
6813,114,0,1,1,0,0.79548,60.48,0,1
6814,114,0,1,1,0,0.79548,60.48,0,1
6815,114,0,1,1,0,0.79548,60.48,0,1
6816,114,0,1,1,0,0.79548,60.48,0,1
6817,114,0,1,1,0,0.79548,60.48,0,1
6818,114,0,1,1,0,0.79548,60.48,0,1
6819,114,0,1,1,0,0.79548,60.48,0,1
6820,114,0,1,1,0,0.79548,60.48,0,1
6821,114,0,1,1,0,0.79548,60.48,0,1
6822,114,0,1,1,0,0.79548,60.48,0,1
6823,114,0,1,1,0,0.79548,60.48,0,1
6824,114,0,1,1,0,0.79548,60.48,0,1
6825,114,0,1,1,0,0.79548,60.48,0,1
6826,114,0,1,1,0,0.79548,60.48,0,1
6827,114,0,1,1,0,0.79548,60.48,0,1
6828,114,0,1,1,0,0.79548,60.48,0,2
6829,114,0,1,1,0,0.79548,60.48,0,1
6830,114,0,1,1,0,0.79548,60.48,0,1
6831,114,0,1,1,0,0.79548,60.48,0,2
6832,114,0,1,1,0,0.79548,60.48,0,2
6833,114,0,1,1,0,0.79548,60.48,0,1
6834,114,0,1,1,0,0.79548,60.48,0,2
6835,114,0,1,1,0,0.79548,60.48,0,1
6836,114,0,1,1,0,0.79548,60.48,0,1
6837,114,0,1,1,0,0.79548,60.48,0,1
6838,114,0,1,1,0,0.79548,60.48,0,1
6839,114,0,1,1,0,0.79548,60.48,0,1
6840,114,0,1,1,0,0.79548,60.48,0,1
6841,115,0,2,1,0,0.96346,83,0.933333333,2
6842,115,0,2,1,0,0.96346,83,0.933333333,3
6843,115,0,2,1,0,0.96346,83,0.933333333,3
6844,115,0,2,1,0,0.96346,83,0.933333333,3
6845,115,0,2,1,0,0.96346,83,0.933333333,3
6846,115,0,2,1,0,0.96346,83,0.933333333,3
6847,115,0,2,1,0,0.96346,83,0.933333333,3
6848,115,0,2,1,0,0.96346,83,0.933333333,3
6849,115,0,2,1,0,0.96346,83,0.933333333,3
6850,115,0,2,1,0,0.96346,83,0.933333333,3
6851,115,0,2,1,0,0.96346,83,0.933333333,3
6852,115,0,2,1,0,0.96346,83,0.933333333,3
6853,115,0,2,1,0,0.96346,83,0.933333333,2
6854,115,0,2,1,0,0.96346,83,0.933333333,3
6855,115,0,2,1,0,0.96346,83,0.933333333,3
6856,115,0,2,1,0,0.96346,83,0.933333333,3
6857,115,0,2,1,0,0.96346,83,0.933333333,3
6858,115,0,2,1,0,0.96346,83,0.933333333,3
6859,115,0,2,1,0,0.96346,83,0.933333333,2
6860,115,0,2,1,0,0.96346,83,0.933333333,3
6861,115,0,2,1,0,0.96346,83,0.933333333,3
6862,115,0,2,1,0,0.96346,83,0.933333333,3
6863,115,0,2,1,0,0.96346,83,0.933333333,3
6864,115,0,2,1,0,0.96346,83,0.933333333,3
6865,115,0,2,1,0,0.96346,83,0.933333333,3
6866,115,0,2,1,0,0.96346,83,0.933333333,3
6867,115,0,2,1,0,0.96346,83,0.933333333,3
6868,115,0,2,1,0,0.96346,83,0.933333333,3
6869,115,0,2,1,0,0.96346,83,0.933333333,4
6870,115,0,2,1,0,0.96346,83,0.933333333,3
6871,115,0,2,1,0,0.96346,83,0.933333333,3
6872,115,0,2,1,0,0.96346,83,0.933333333,3
6873,115,0,2,1,0,0.96346,83,0.933333333,3
6874,115,0,2,1,0,0.96346,83,0.933333333,3
6875,115,0,2,1,0,0.96346,83,0.933333333,3
6876,115,0,2,1,0,0.96346,83,0.933333333,3
6877,115,0,2,1,0,0.96346,83,0.933333333,3
6878,115,0,2,1,0,0.96346,83,0.933333333,2
6879,115,0,2,1,0,0.96346,83,0.933333333,3
6880,115,0,2,1,0,0.96346,83,0.933333333,3
6881,115,0,2,1,0,0.96346,83,0.933333333,3
6882,115,0,2,1,0,0.96346,83,0.933333333,3
6883,115,0,2,1,0,0.96346,83,0.933333333,3
6884,115,0,2,1,0,0.96346,83,0.933333333,3
6885,115,0,2,1,0,0.96346,83,0.933333333,4
6886,115,0,2,1,0,0.96346,83,0.933333333,3
6887,115,0,2,1,0,0.96346,83,0.933333333,3
6888,115,0,2,1,0,0.96346,83,0.933333333,3
6889,115,0,2,1,0,0.96346,83,0.933333333,3
6890,115,0,2,1,0,0.96346,83,0.933333333,3
6891,115,0,2,1,0,0.96346,83,0.933333333,3
6892,115,0,2,1,0,0.96346,83,0.933333333,3
6893,115,0,2,1,0,0.96346,83,0.933333333,3
6894,115,0,2,1,0,0.96346,83,0.933333333,3
6895,115,0,2,1,0,0.96346,83,0.933333333,3
6896,115,0,2,1,0,0.96346,83,0.933333333,3
6897,115,0,2,1,0,0.96346,83,0.933333333,3
6898,115,0,2,1,0,0.96346,83,0.933333333,3
6899,115,0,2,1,0,0.96346,83,0.933333333,4
6900,115,0,2,1,0,0.96346,83,0.933333333,4
6901,116,0,2,1,1,0.89227,81.97,0.25,2
6902,116,0,2,1,1,0.89227,81.97,0.25,2
6903,116,0,2,1,1,0.89227,81.97,0.25,2
6904,116,0,2,1,1,0.89227,81.97,0.25,3
6905,116,0,2,1,1,0.89227,81.97,0.25,3
6906,116,0,2,1,1,0.89227,81.97,0.25,3
6907,116,0,2,1,1,0.89227,81.97,0.25,3
6908,116,0,2,1,1,0.89227,81.97,0.25,3
6909,116,0,2,1,1,0.89227,81.97,0.25,2
6910,116,0,2,1,1,0.89227,81.97,0.25,2
6911,116,0,2,1,1,0.89227,81.97,0.25,2
6912,116,0,2,1,1,0.89227,81.97,0.25,2
6913,116,0,2,1,1,0.89227,81.97,0.25,1
6914,116,0,2,1,1,0.89227,81.97,0.25,2
6915,116,0,2,1,1,0.89227,81.97,0.25,2
6916,116,0,2,1,1,0.89227,81.97,0.25,3
6917,116,0,2,1,1,0.89227,81.97,0.25,3
6918,116,0,2,1,1,0.89227,81.97,0.25,1
6919,116,0,2,1,1,0.89227,81.97,0.25,2
6920,116,0,2,1,1,0.89227,81.97,0.25,2
6921,116,0,2,1,1,0.89227,81.97,0.25,2
6922,116,0,2,1,1,0.89227,81.97,0.25,2
6923,116,0,2,1,1,0.89227,81.97,0.25,2
6924,116,0,2,1,1,0.89227,81.97,0.25,2
6925,116,0,2,1,1,0.89227,81.97,0.25,2
6926,116,0,2,1,1,0.89227,81.97,0.25,2
6927,116,0,2,1,1,0.89227,81.97,0.25,3
6928,116,0,2,1,1,0.89227,81.97,0.25,2
6929,116,0,2,1,1,0.89227,81.97,0.25,2
6930,116,0,2,1,1,0.89227,81.97,0.25,2
6931,116,0,2,1,1,0.89227,81.97,0.25,2
6932,116,0,2,1,1,0.89227,81.97,0.25,3
6933,116,0,2,1,1,0.89227,81.97,0.25,3
6934,116,0,2,1,1,0.89227,81.97,0.25,3
6935,116,0,2,1,1,0.89227,81.97,0.25,2
6936,116,0,2,1,1,0.89227,81.97,0.25,2
6937,116,0,2,1,1,0.89227,81.97,0.25,2
6938,116,0,2,1,1,0.89227,81.97,0.25,2
6939,116,0,2,1,1,0.89227,81.97,0.25,2
6940,116,0,2,1,1,0.89227,81.97,0.25,2
6941,116,0,2,1,1,0.89227,81.97,0.25,2
6942,116,0,2,1,1,0.89227,81.97,0.25,2
6943,116,0,2,1,1,0.89227,81.97,0.25,2
6944,116,0,2,1,1,0.89227,81.97,0.25,2
6945,116,0,2,1,1,0.89227,81.97,0.25,2
6946,116,0,2,1,1,0.89227,81.97,0.25,3
6947,116,0,2,1,1,0.89227,81.97,0.25,3
6948,116,0,2,1,1,0.89227,81.97,0.25,3
6949,116,0,2,1,1,0.89227,81.97,0.25,2
6950,116,0,2,1,1,0.89227,81.97,0.25,2
6951,116,0,2,1,1,0.89227,81.97,0.25,2
6952,116,0,2,1,1,0.89227,81.97,0.25,2
6953,116,0,2,1,1,0.89227,81.97,0.25,2
6954,116,0,2,1,1,0.89227,81.97,0.25,1
6955,116,0,2,1,1,0.89227,81.97,0.25,2
6956,116,0,2,1,1,0.89227,81.97,0.25,2
6957,116,0,2,1,1,0.89227,81.97,0.25,3
6958,116,0,2,1,1,0.89227,81.97,0.25,2
6959,116,0,2,1,1,0.89227,81.97,0.25,2
6960,116,0,2,1,1,0.89227,81.97,0.25,2
6961,117,0,2,1,2,0.86285,80.75,0.383333333,3
6962,117,0,2,1,2,0.86285,80.75,0.383333333,3
6963,117,0,2,1,2,0.86285,80.75,0.383333333,3
6964,117,0,2,1,2,0.86285,80.75,0.383333333,2
6965,117,0,2,1,2,0.86285,80.75,0.383333333,2
6966,117,0,2,1,2,0.86285,80.75,0.383333333,2
6967,117,0,2,1,2,0.86285,80.75,0.383333333,3
6968,117,0,2,1,2,0.86285,80.75,0.383333333,3
6969,117,0,2,1,2,0.86285,80.75,0.383333333,3
6970,117,0,2,1,2,0.86285,80.75,0.383333333,2
6971,117,0,2,1,2,0.86285,80.75,0.383333333,2
6972,117,0,2,1,2,0.86285,80.75,0.383333333,2
6973,117,0,2,1,2,0.86285,80.75,0.383333333,2
6974,117,0,2,1,2,0.86285,80.75,0.383333333,3
6975,117,0,2,1,2,0.86285,80.75,0.383333333,3
6976,117,0,2,1,2,0.86285,80.75,0.383333333,2
6977,117,0,2,1,2,0.86285,80.75,0.383333333,2
6978,117,0,2,1,2,0.86285,80.75,0.383333333,2
6979,117,0,2,1,2,0.86285,80.75,0.383333333,2
6980,117,0,2,1,2,0.86285,80.75,0.383333333,2
6981,117,0,2,1,2,0.86285,80.75,0.383333333,3
6982,117,0,2,1,2,0.86285,80.75,0.383333333,2
6983,117,0,2,1,2,0.86285,80.75,0.383333333,3
6984,117,0,2,1,2,0.86285,80.75,0.383333333,2
6985,117,0,2,1,2,0.86285,80.75,0.383333333,2
6986,117,0,2,1,2,0.86285,80.75,0.383333333,2
6987,117,0,2,1,2,0.86285,80.75,0.383333333,2
6988,117,0,2,1,2,0.86285,80.75,0.383333333,2
6989,117,0,2,1,2,0.86285,80.75,0.383333333,3
6990,117,0,2,1,2,0.86285,80.75,0.383333333,3
6991,117,0,2,1,2,0.86285,80.75,0.383333333,3
6992,117,0,2,1,2,0.86285,80.75,0.383333333,2
6993,117,0,2,1,2,0.86285,80.75,0.383333333,2
6994,117,0,2,1,2,0.86285,80.75,0.383333333,2
6995,117,0,2,1,2,0.86285,80.75,0.383333333,3
6996,117,0,2,1,2,0.86285,80.75,0.383333333,3
6997,117,0,2,1,2,0.86285,80.75,0.383333333,3
6998,117,0,2,1,2,0.86285,80.75,0.383333333,2
6999,117,0,2,1,2,0.86285,80.75,0.383333333,2
7000,117,0,2,1,2,0.86285,80.75,0.383333333,2
7001,117,0,2,1,2,0.86285,80.75,0.383333333,2
7002,117,0,2,1,2,0.86285,80.75,0.383333333,3
7003,117,0,2,1,2,0.86285,80.75,0.383333333,2
7004,117,0,2,1,2,0.86285,80.75,0.383333333,2
7005,117,0,2,1,2,0.86285,80.75,0.383333333,3
7006,117,0,2,1,2,0.86285,80.75,0.383333333,3
7007,117,0,2,1,2,0.86285,80.75,0.383333333,3
7008,117,0,2,1,2,0.86285,80.75,0.383333333,2
7009,117,0,2,1,2,0.86285,80.75,0.383333333,2
7010,117,0,2,1,2,0.86285,80.75,0.383333333,2
7011,117,0,2,1,2,0.86285,80.75,0.383333333,2
7012,117,0,2,1,2,0.86285,80.75,0.383333333,3
7013,117,0,2,1,2,0.86285,80.75,0.383333333,3
7014,117,0,2,1,2,0.86285,80.75,0.383333333,2
7015,117,0,2,1,2,0.86285,80.75,0.383333333,2
7016,117,0,2,1,2,0.86285,80.75,0.383333333,2
7017,117,0,2,1,2,0.86285,80.75,0.383333333,2
